Source_ID,Sample_ID,scope
mcalister2019,mcalister2019_29.16e,sample
ward1973,mcalister2019_29.16e,artefact
mcalister2019,mcalister2019_29.17.1,sample
ward1973,mcalister2019_29.17.1,artefact
mcalister2019,mcalister2019_29.17.2,sample
ward1973,mcalister2019_29.17.2,artefact
mcalister2019,mcalister2019_29.17a,sample
ward1973,mcalister2019_29.17a,artefact
mcalister2019,mcalister2019_29.18a,sample
ward1973,mcalister2019_29.18a,artefact
mcalister2019,mcalister2019_29.18b,sample
ward1973,mcalister2019_29.18b,artefact
mcalister2019,mcalister2019_29.18c,sample
ward1973,mcalister2019_29.18c,artefact
mcalister2019,mcalister2019_29.18d,sample
ward1973,mcalister2019_29.18d,artefact
mcalister2019,mcalister2019_29.18e,sample
ward1973,mcalister2019_29.18e,artefact
mcalister2019,mcalister2019_29.18f,sample
ward1973,mcalister2019_29.18f,artefact
mcalister2019,mcalister2019_29.19a,sample
ward1973,mcalister2019_29.19a,artefact
mcalister2019,mcalister2019_29.19b,sample
ward1973,mcalister2019_29.19b,artefact
mcalister2019,mcalister2019_29.19c,sample
ward1973,mcalister2019_29.19c,artefact
mcalister2019,mcalister2019_29.19d,sample
ward1973,mcalister2019_29.19d,artefact
mcalister2019,mcalister2019_29.19e,sample
ward1973,mcalister2019_29.19e,artefact
mcalister2019,mcalister2019_29.1a,sample
ward1973,mcalister2019_29.1a,artefact
mcalister2019,mcalister2019_29.1b,sample
ward1973,mcalister2019_29.1b,artefact
mcalister2019,mcalister2019_29.1c,sample
ward1973,mcalister2019_29.1c,artefact
mcalister2019,mcalister2019_29.20a,sample
ward1973,mcalister2019_29.20a,artefact
mcalister2019,mcalister2019_29.20b,sample
ward1973,mcalister2019_29.20b,artefact
mcalister2019,mcalister2019_29.20c,sample
ward1973,mcalister2019_29.20c,artefact
mcalister2019,mcalister2019_29.20d,sample
ward1973,mcalister2019_29.20d,artefact
mcalister2019,mcalister2019_29.20e,sample
ward1973,mcalister2019_29.20e,artefact
mcalister2019,mcalister2019_29.20f,sample
ward1973,mcalister2019_29.20f,artefact
mcalister2019,mcalister2019_29.20g,sample
ward1973,mcalister2019_29.20g,artefact
mcalister2019,mcalister2019_29.20h,sample
ward1973,mcalister2019_29.20h,artefact
mcalister2019,mcalister2019_29.20i,sample
ward1973,mcalister2019_29.20i,artefact
mcalister2019,mcalister2019_29.20j,sample
ward1973,mcalister2019_29.20j,artefact
mcalister2019,mcalister2019_29.20k,sample
ward1973,mcalister2019_29.20k,artefact
mcalister2019,mcalister2019_29.21a,sample
ward1973,mcalister2019_29.21a,artefact
mcalister2019,mcalister2019_29.21b,sample
ward1973,mcalister2019_29.21b,artefact
mcalister2019,mcalister2019_29.2a,sample
ward1973,mcalister2019_29.2a,artefact
mcalister2019,mcalister2019_29.2b,sample
ward1973,mcalister2019_29.2b,artefact
mcalister2019,mcalister2019_29.2c,sample
ward1973,mcalister2019_29.2c,artefact
mcalister2019,mcalister2019_29.3a,sample
ward1973,mcalister2019_29.3a,artefact
mcalister2019,mcalister2019_29.3b,sample
ward1973,mcalister2019_29.3b,artefact
mcalister2019,mcalister2019_29.3c,sample
ward1973,mcalister2019_29.3c,artefact
mcalister2019,mcalister2019_29.3d,sample
ward1973,mcalister2019_29.3d,artefact
mcalister2019,mcalister2019_29.3e,sample
ward1973,mcalister2019_29.3e,artefact
mcalister2019,mcalister2019_29.4a,sample
ward1973,mcalister2019_29.4a,artefact
mcalister2019,mcalister2019_29.4b,sample
ward1973,mcalister2019_29.4b,artefact
mcalister2019,mcalister2019_29.4c,sample
ward1973,mcalister2019_29.4c,artefact
mcalister2019,mcalister2019_29.4d,sample
ward1973,mcalister2019_29.4d,artefact
mcalister2019,mcalister2019_29.4e,sample
ward1973,mcalister2019_29.4e,artefact
mcalister2019,mcalister2019_29.4f,sample
ward1973,mcalister2019_29.4f,artefact
mcalister2019,mcalister2019_29.6a,sample
ward1973,mcalister2019_29.6a,artefact
mcalister2019,mcalister2019_29.6b,sample
ward1973,mcalister2019_29.6b,artefact
mcalister2019,mcalister2019_29.6c,sample
ward1973,mcalister2019_29.6c,artefact
mcalister2019,mcalister2019_29.6d,sample
ward1973,mcalister2019_29.6d,artefact
mcalister2019,mcalister2019_29.6e,sample
ward1973,mcalister2019_29.6e,artefact
mcalister2019,mcalister2019_29.6f,sample
ward1973,mcalister2019_29.6f,artefact
mcalister2019,mcalister2019_29.6g,sample
ward1973,mcalister2019_29.6g,artefact
mcalister2019,mcalister2019_29.6h,sample
ward1973,mcalister2019_29.6h,artefact
mcalister2019,mcalister2019_29.6i,sample
ward1973,mcalister2019_29.6i,artefact
mcalister2019,mcalister2019_29.7a,sample
ward1973,mcalister2019_29.7a,artefact
mcalister2019,mcalister2019_29.7b,sample
ward1973,mcalister2019_29.7b,artefact
mcalister2019,mcalister2019_29.8a,sample
ward1973,mcalister2019_29.8a,artefact
mcalister2019,mcalister2019_29.8b,sample
ward1973,mcalister2019_29.8b,artefact
mcalister2019,mcalister2019_29.8c,sample
ward1973,mcalister2019_29.8c,artefact
mcalister2019,mcalister2019_29.8d,sample
ward1973,mcalister2019_29.8d,artefact
mcalister2019,mcalister2019_29.8e,sample
ward1973,mcalister2019_29.8e,artefact
mcalister2019,mcalister2019_29.8f,sample
ward1973,mcalister2019_29.8f,artefact
mcalister2019,mcalister2019_29.8g,sample
ward1973,mcalister2019_29.8g,artefact
mcalister2019,mcalister2019_29.9a,sample
ward1973,mcalister2019_29.9a,artefact
mcalister2019,mcalister2019_29.9b,sample
ward1973,mcalister2019_29.9b,artefact
mcalister2019,mcalister2019_29.9c,sample
ward1973,mcalister2019_29.9c,artefact
mcalister2019,mcalister2019_29.9d,sample
ward1973,mcalister2019_29.9d,artefact
mcalister2019,mcalister2019_2946a,sample
ward1973,mcalister2019_2946a,artefact
mcalister2019,mcalister2019_2946b,sample
ward1973,mcalister2019_2946b,artefact
mcalister2019,mcalister2019_2946c,sample
ward1973,mcalister2019_2946c,artefact
mcalister2019,mcalister2019_2946d,sample
ward1973,mcalister2019_2946d,artefact
mcalister2019,mcalister2019_2946e,sample
ward1973,mcalister2019_2946e,artefact
mcalister2019,mcalister2019_54.1a,sample
ward1973,mcalister2019_54.1a,artefact
mcalister2019,mcalister2019_54.1b,sample
ward1973,mcalister2019_54.1b,artefact
mcalister2019,mcalister2019_54.1c,sample
ward1973,mcalister2019_54.1c,artefact
mcalister2019,mcalister2019_54.2a,sample
ward1973,mcalister2019_54.2a,artefact
mcalister2019,mcalister2019_54.2b,sample
ward1973,mcalister2019_54.2b,artefact
mcalister2019,mcalister2019_54.2c,sample
ward1973,mcalister2019_54.2c,artefact
mcalister2019,mcalister2019_54.2d,sample
ward1973,mcalister2019_54.2d,artefact
mcalister2019,mcalister2019_54.2e,sample
ward1973,mcalister2019_54.2e,artefact
mcalister2019,mcalister2019_54.2f,sample
ward1973,mcalister2019_54.2f,artefact
mcalister2019,mcalister2019_GT-393a,sample
ward1973,mcalister2019_GT-393a,artefact
mcalister2019,mcalister2019_GT-440a,sample
ward1973,mcalister2019_GT-440a,artefact
mcalister2019,mcalister2019_GT-444,sample
ward1973,mcalister2019_GT-444,artefact
mcalister2019,mcalister2019_GT-447,sample
ward1973,mcalister2019_GT-447,artefact
mcalister2019,mcalister2019_GT-447b,sample
ward1973,mcalister2019_GT-447b,artefact
mcalister2019,mcalister2019_GT-496a,sample
ward1973,mcalister2019_GT-496a,artefact
mcalister2019,mcalister2019_GT-499,sample
ward1973,mcalister2019_GT-499,artefact
mcalister2019,mcalister2019_GT-502,sample
ward1973,mcalister2019_GT-502,artefact
mcalister2019,mcalister2019_GT-529,sample
ward1973,mcalister2019_GT-529,artefact
mcalister2019,mcalister2019_GT-543-1,sample
ward1973,mcalister2019_GT-543-1,artefact
mcalister2019,mcalister2019_GT-544a,sample
ward1973,mcalister2019_GT-544a,artefact
mcalister2019,mcalister2019_GT-547-1,sample
ward1973,mcalister2019_GT-547-1,artefact
mcalister2019,mcalister2019_Red-1,sample
ward1973,mcalister2019_Red-1,artefact
mcalister2019,mcalister2019_Red-10,sample
ward1973,mcalister2019_Red-10,artefact
mcalister2019,mcalister2019_Red-2,sample
ward1973,mcalister2019_Red-2,artefact
mcalister2019,mcalister2019_Red-3,sample
ward1973,mcalister2019_Red-3,artefact
mcalister2019,mcalister2019_Red-4,sample
ward1973,mcalister2019_Red-4,artefact
mcalister2019,mcalister2019_Red-5,sample
ward1973,mcalister2019_Red-5,artefact
mcalister2019,mcalister2019_Red-6,sample
ward1973,mcalister2019_Red-6,artefact
mcalister2019,mcalister2019_Red-63-1,sample
ward1973,mcalister2019_Red-63-1,artefact
mcalister2019,mcalister2019_Red-63-2,sample
ward1973,mcalister2019_Red-63-2,artefact
mcalister2019,mcalister2019_Red-63-3,sample
ward1973,mcalister2019_Red-63-3,artefact
mcalister2019,mcalister2019_Red-63-4,sample
ward1973,mcalister2019_Red-63-4,artefact
mcalister2019,mcalister2019_Red-63-5,sample
ward1973,mcalister2019_Red-63-5,artefact
mcalister2019,mcalister2019_Red-63-6,sample
ward1973,mcalister2019_Red-63-6,artefact
mcalister2019,mcalister2019_Red-63-7,sample
ward1973,mcalister2019_Red-63-7,artefact
mcalister2019,mcalister2019_Red-63-8,sample
ward1973,mcalister2019_Red-63-8,artefact
mcalister2019,mcalister2019_Red-7,sample
ward1973,mcalister2019_Red-7,artefact
mcalister2019,mcalister2019_Red-9,sample
ward1973,mcalister2019_Red-9,artefact
mcalister2019,mcalister2019_43.1,sample
ward1973,mcalister2019_43.1,artefact
mcalister2019,mcalister2019_50.2,sample
ward1973,mcalister2019_50.2,artefact
mcalister2019,mcalister2019_51.4,sample
ward1973,mcalister2019_51.4,artefact
mcalister2019,mcalister2019_51.5,sample
ward1973,mcalister2019_51.5,artefact
mcalister2019,mcalister2019_253,sample
ward1973,mcalister2019_253,artefact
mcalister2019,mcalister2019_255,sample
ward1973,mcalister2019_255,artefact
mcalister2019,mcalister2019_305,sample
ward1973,mcalister2019_305,artefact
mcalister2019,mcalister2019_307,sample
ward1973,mcalister2019_307,artefact
mcalister2019,mcalister2019_673,sample
ward1973,mcalister2019_673,artefact
mcalister2019,mcalister2019_673.2,sample
ward1973,mcalister2019_673.2,artefact
mcalister2019,mcalister2019_673.3,sample
ward1973,mcalister2019_673.3,artefact
mcalister2019,mcalister2019_305/3,sample
ward1973,mcalister2019_305/3,artefact
mcalister2019,mcalister2019_43.1a,sample
ward1973,mcalister2019_43.1a,artefact
mcalister2019,mcalister2019_43.1b,sample
ward1973,mcalister2019_43.1b,artefact
mcalister2019,mcalister2019_43.2a,sample
ward1973,mcalister2019_43.2a,artefact
mcalister2019,mcalister2019_43.2b,sample
ward1973,mcalister2019_43.2b,artefact
mcalister2019,mcalister2019_43.2c,sample
ward1973,mcalister2019_43.2c,artefact
mcalister2019,mcalister2019_43.2d,sample
ward1973,mcalister2019_43.2d,artefact
mcalister2019,mcalister2019_43.2e,sample
ward1973,mcalister2019_43.2e,artefact
mcalister2019,mcalister2019_43.2f,sample
ward1973,mcalister2019_43.2f,artefact
mcalister2019,mcalister2019_43.2g,sample
ward1973,mcalister2019_43.2g,artefact
mcalister2019,mcalister2019_43.2h,sample
ward1973,mcalister2019_43.2h,artefact
mcalister2019,mcalister2019_43.2i,sample
ward1973,mcalister2019_43.2i,artefact
mcalister2019,mcalister2019_43.2j,sample
ward1973,mcalister2019_43.2j,artefact
mcalister2019,mcalister2019_50.1a,sample
ward1973,mcalister2019_50.1a,artefact
mcalister2019,mcalister2019_50.1b,sample
ward1973,mcalister2019_50.1b,artefact
mcalister2019,mcalister2019_50.1c,sample
ward1973,mcalister2019_50.1c,artefact
mcalister2019,mcalister2019_50.1d,sample
ward1973,mcalister2019_50.1d,artefact
mcalister2019,mcalister2019_50.1d2,sample
ward1973,mcalister2019_50.1d2,artefact
mcalister2019,mcalister2019_50.2a,sample
ward1973,mcalister2019_50.2a,artefact
mcalister2019,mcalister2019_50.2b,sample
ward1973,mcalister2019_50.2b,artefact
mcalister2019,mcalister2019_50.2c,sample
ward1973,mcalister2019_50.2c,artefact
mcalister2019,mcalister2019_50.2d,sample
ward1973,mcalister2019_50.2d,artefact
mcalister2019,mcalister2019_50.2e,sample
ward1973,mcalister2019_50.2e,artefact
mcalister2019,mcalister2019_51.1a,sample
ward1973,mcalister2019_51.1a,artefact
mcalister2019,mcalister2019_51.1b,sample
ward1973,mcalister2019_51.1b,artefact
mcalister2019,mcalister2019_51.1c,sample
ward1973,mcalister2019_51.1c,artefact
mcalister2019,mcalister2019_51.1d,sample
ward1973,mcalister2019_51.1d,artefact
mcalister2019,mcalister2019_51.1e,sample
ward1973,mcalister2019_51.1e,artefact
mcalister2019,mcalister2019_51.1f,sample
ward1973,mcalister2019_51.1f,artefact
mcalister2019,mcalister2019_51.1g,sample
ward1973,mcalister2019_51.1g,artefact
mcalister2019,mcalister2019_51.1h,sample
ward1973,mcalister2019_51.1h,artefact
mcalister2019,mcalister2019_51.1i,sample
ward1973,mcalister2019_51.1i,artefact
mcalister2019,mcalister2019_51.1j,sample
ward1973,mcalister2019_51.1j,artefact
mcalister2019,mcalister2019_51.2d,sample
ward1973,mcalister2019_51.2d,artefact
mcalister2019,mcalister2019_51.2i,sample
ward1973,mcalister2019_51.2i,artefact
mcalister2019,mcalister2019_51.3a,sample
ward1973,mcalister2019_51.3a,artefact
mcalister2019,mcalister2019_51.3b,sample
ward1973,mcalister2019_51.3b,artefact
mcalister2019,mcalister2019_51.3c,sample
ward1973,mcalister2019_51.3c,artefact
mcalister2019,mcalister2019_51.4a,sample
ward1973,mcalister2019_51.4a,artefact
mcalister2019,mcalister2019_51.4b,sample
ward1973,mcalister2019_51.4b,artefact
mcalister2019,mcalister2019_51.4c,sample
ward1973,mcalister2019_51.4c,artefact
mcalister2019,mcalister2019_51.4d,sample
ward1973,mcalister2019_51.4d,artefact
mcalister2019,mcalister2019_51.4e,sample
ward1973,mcalister2019_51.4e,artefact
mcalister2019,mcalister2019_51.4f,sample
ward1973,mcalister2019_51.4f,artefact
mcalister2019,mcalister2019_51.5a,sample
ward1973,mcalister2019_51.5a,artefact
mcalister2019,mcalister2019_51.5b,sample
ward1973,mcalister2019_51.5b,artefact
mcalister2019,mcalister2019_51.5c,sample
ward1973,mcalister2019_51.5c,artefact
mcalister2019,mcalister2019_51.5d,sample
ward1973,mcalister2019_51.5d,artefact
mcalister2019,mcalister2019_51.5e,sample
ward1973,mcalister2019_51.5e,artefact
mcalister2019,mcalister2019_51.5f,sample
ward1973,mcalister2019_51.5f,artefact
mcalister2019,mcalister2019_51.6a,sample
ward1973,mcalister2019_51.6a,artefact
mcalister2019,mcalister2019_51.6b,sample
ward1973,mcalister2019_51.6b,artefact
mcalister2019,mcalister2019_51.6c,sample
ward1973,mcalister2019_51.6c,artefact
mcalister2019,mcalister2019_51.6d,sample
ward1973,mcalister2019_51.6d,artefact
mcalister2019,mcalister2019_51.6e,sample
ward1973,mcalister2019_51.6e,artefact
mcalister2019,mcalister2019_51.6f,sample
ward1973,mcalister2019_51.6f,artefact
mcalister2019,mcalister2019_51.6g,sample
ward1973,mcalister2019_51.6g,artefact
mcalister2019,mcalister2019_51.7a,sample
ward1973,mcalister2019_51.7a,artefact
mcalister2019,mcalister2019_51.7b,sample
ward1973,mcalister2019_51.7b,artefact
mcalister2019,mcalister2019_51.7c,sample
ward1973,mcalister2019_51.7c,artefact
mcalister2019,mcalister2019_51.7d,sample
ward1973,mcalister2019_51.7d,artefact
mcalister2019,mcalister2019_51.8a,sample
ward1973,mcalister2019_51.8a,artefact
mcalister2019,mcalister2019_51.8b,sample
ward1973,mcalister2019_51.8b,artefact
mcalister2019,mcalister2019_51.8c,sample
ward1973,mcalister2019_51.8c,artefact
mcalister2019,mcalister2019_51.8d,sample
ward1973,mcalister2019_51.8d,artefact
mcalister2019,mcalister2019_51.8e,sample
ward1973,mcalister2019_51.8e,artefact
mcalister2019,mcalister2019_51.8f,sample
ward1973,mcalister2019_51.8f,artefact
mcalister2019,mcalister2019_51.8g,sample
ward1973,mcalister2019_51.8g,artefact
mcalister2019,mcalister2019_51.8h,sample
ward1973,mcalister2019_51.8h,artefact
mcalister2019,mcalister2019_51.8i,sample
ward1973,mcalister2019_51.8i,artefact
mcalister2019,mcalister2019_51.8j,sample
ward1973,mcalister2019_51.8j,artefact
mcalister2019,mcalister2019_51.8k,sample
ward1973,mcalister2019_51.8k,artefact
mcalister2019,mcalister2019_52.1a,sample
ward1973,mcalister2019_52.1a,artefact
mcalister2019,mcalister2019_52.2a,sample
ward1973,mcalister2019_52.2a,artefact
mcalister2019,mcalister2019_52.2b,sample
ward1973,mcalister2019_52.2b,artefact
mcalister2019,mcalister2019_52.3a,sample
ward1973,mcalister2019_52.3a,artefact
mcalister2019,mcalister2019_52.3b,sample
ward1973,mcalister2019_52.3b,artefact
mcalister2019,mcalister2019_52.3c,sample
ward1973,mcalister2019_52.3c,artefact
mcalister2019,mcalister2019_52.3d,sample
ward1973,mcalister2019_52.3d,artefact
mcalister2019,mcalister2019_52.3e,sample
ward1973,mcalister2019_52.3e,artefact
mcalister2019,mcalister2019_52.4a,sample
ward1973,mcalister2019_52.4a,artefact
mcalister2019,mcalister2019_52.4b,sample
ward1973,mcalister2019_52.4b,artefact
mcalister2019,mcalister2019_52.4c,sample
ward1973,mcalister2019_52.4c,artefact
mcalister2019,mcalister2019_53.1a,sample
ward1973,mcalister2019_53.1a,artefact
mcalister2019,mcalister2019_53.2a,sample
ward1973,mcalister2019_53.2a,artefact
mcalister2019,mcalister2019_53.2b,sample
ward1973,mcalister2019_53.2b,artefact
mcalister2019,mcalister2019_53.2c,sample
ward1973,mcalister2019_53.2c,artefact
mcalister2019,mcalister2019_53.2d,sample
ward1973,mcalister2019_53.2d,artefact
mcalister2019,mcalister2019_53.2e,sample
ward1973,mcalister2019_53.2e,artefact
mcalister2019,mcalister2019_53.3b,sample
ward1973,mcalister2019_53.3b,artefact
mcalister2019,mcalister2019_55.1a,sample
ward1973,mcalister2019_55.1a,artefact
mcalister2019,mcalister2019_55.1b,sample
ward1973,mcalister2019_55.1b,artefact
mcalister2019,mcalister2019_55.1c,sample
ward1973,mcalister2019_55.1c,artefact
mcalister2019,mcalister2019_55.1d,sample
ward1973,mcalister2019_55.1d,artefact
mcalister2019,mcalister2019_55.1e,sample
ward1973,mcalister2019_55.1e,artefact
mcalister2019,mcalister2019_55.1f,sample
ward1973,mcalister2019_55.1f,artefact
mcalister2019,mcalister2019_55.2a,sample
ward1973,mcalister2019_55.2a,artefact
mcalister2019,mcalister2019_55.2b,sample
ward1973,mcalister2019_55.2b,artefact
mcalister2019,mcalister2019_55.2c,sample
ward1973,mcalister2019_55.2c,artefact
mcalister2019,mcalister2019_673a,sample
ward1973,mcalister2019_673a,artefact
mcalister2019,mcalister2019_673b,sample
ward1973,mcalister2019_673b,artefact
mcalister2019,mcalister2019_673c,sample
ward1973,mcalister2019_673c,artefact
mcalister2019,mcalister2019_673d,sample
