Method ID,Parameter,Analyzed material 1,Analyzed material 2,Sample preparation,Chemical treatment,Number of replicates,Technique,Instrument,Laboratory,Analyst,Analysis date,Analysis comment,Reference sample name,Reference sample measured value,Reference uncertainty,Reference uncertainty unit,Number of measurements,Detection limit,Unit,Blank value,Unit,Parameter,Reference sample name,Value used for fractionation correction,Reference sample accepted value,Citation,Reference sample name,Reference sample accepted value,Citation
weisler2013_B,Pr,Whole rock,Core sample,Samples were crushed in an agate ball mill to a fine powder,"Samples were digested in HF-HNO3, then in HCl.",,ICP-MS,Fisons PQ2+,University of Queensland,,,,,,,,,,,,,,,,,,,,
weisler2013_B,Nd,Whole rock,Core sample,Samples were crushed in an agate ball mill to a fine powder,"Samples were digested in HF-HNO3, then in HCl.",,ICP-MS,Fisons PQ2+,University of Queensland,,,,,,,,,,,,,,,,,,,,
weisler2013_B,Sm,Whole rock,Core sample,Samples were crushed in an agate ball mill to a fine powder,"Samples were digested in HF-HNO3, then in HCl.",,ICP-MS,Fisons PQ2+,University of Queensland,,,,,,,,,,,,,,,,,,,,
weisler2013_B,Eu,Whole rock,Core sample,Samples were crushed in an agate ball mill to a fine powder,"Samples were digested in HF-HNO3, then in HCl.",,ICP-MS,Fisons PQ2+,University of Queensland,,,,,,,,,,,,,,,,,,,,
weisler2013_B,Gd,Whole rock,Core sample,Samples were crushed in an agate ball mill to a fine powder,"Samples were digested in HF-HNO3, then in HCl.",,ICP-MS,Fisons PQ2+,University of Queensland,,,,,,,,,,,,,,,,,,,,
weisler2013_B,Tb,Whole rock,Core sample,Samples were crushed in an agate ball mill to a fine powder,"Samples were digested in HF-HNO3, then in HCl.",,ICP-MS,Fisons PQ2+,University of Queensland,,,,,,,,,,,,,,,,,,,,
weisler2013_B,Dy,Whole rock,Core sample,Samples were crushed in an agate ball mill to a fine powder,"Samples were digested in HF-HNO3, then in HCl.",,ICP-MS,Fisons PQ2+,University of Queensland,,,,,,,,,,,,,,,,,,,,
weisler2013_B,Ho,Whole rock,Core sample,Samples were crushed in an agate ball mill to a fine powder,"Samples were digested in HF-HNO3, then in HCl.",,ICP-MS,Fisons PQ2+,University of Queensland,,,,,,,,,,,,,,,,,,,,
weisler2013_B,Er,Whole rock,Core sample,Samples were crushed in an agate ball mill to a fine powder,"Samples were digested in HF-HNO3, then in HCl.",,ICP-MS,Fisons PQ2+,University of Queensland,,,,,,,,,,,,,,,,,,,,
weisler2013_B,Tm,Whole rock,Core sample,Samples were crushed in an agate ball mill to a fine powder,"Samples were digested in HF-HNO3, then in HCl.",,ICP-MS,Fisons PQ2+,University of Queensland,,,,,,,,,,,,,,,,,,,,
weisler2013_B,Yb,Whole rock,Core sample,Samples were crushed in an agate ball mill to a fine powder,"Samples were digested in HF-HNO3, then in HCl.",,ICP-MS,Fisons PQ2+,University of Queensland,,,,,,,,,,,,,,,,,,,,
weisler2013_B,Lu,Whole rock,Core sample,Samples were crushed in an agate ball mill to a fine powder,"Samples were digested in HF-HNO3, then in HCl.",,ICP-MS,Fisons PQ2+,University of Queensland,,,,,,,,,,,,,,,,,,,,
weisler2013_B,Hf,Whole rock,Core sample,Samples were crushed in an agate ball mill to a fine powder,"Samples were digested in HF-HNO3, then in HCl.",,ICP-MS,Fisons PQ2+,University of Queensland,,,,,,,,,,,,,,,,,,,,
weisler2013_B,Ta,Whole rock,Core sample,Samples were crushed in an agate ball mill to a fine powder,"Samples were digested in HF-HNO3, then in HCl.",,ICP-MS,Fisons PQ2+,University of Queensland,,,,,,,,,,,,,,,,,,,,
weisler2013_B,W,Whole rock,Core sample,Samples were crushed in an agate ball mill to a fine powder,"Samples were digested in HF-HNO3, then in HCl.",,ICP-MS,Fisons PQ2+,University of Queensland,,,,,,,,,,,,,,,,,,,,
weisler2013_B,Tl,Whole rock,Core sample,Samples were crushed in an agate ball mill to a fine powder,"Samples were digested in HF-HNO3, then in HCl.",,ICP-MS,Fisons PQ2+,University of Queensland,,,,,,,,,,,,,,,,,,,,
weisler2013_B,Pb,Whole rock,Core sample,Samples were crushed in an agate ball mill to a fine powder,"Samples were digested in HF-HNO3, then in HCl.",,ICP-MS,Fisons PQ2+,University of Queensland,,,,,,,,,,,,,,,,,,,,
weisler2013_B,Th,Whole rock,Core sample,Samples were crushed in an agate ball mill to a fine powder,"Samples were digested in HF-HNO3, then in HCl.",,ICP-MS,Fisons PQ2+,University of Queensland,,,,,,,,,,,,,,,,,,,,
weisler2013_B,U,Whole rock,Core sample,Samples were crushed in an agate ball mill to a fine powder,"Samples were digested in HF-HNO3, then in HCl.",,ICP-MS,Fisons PQ2+,University of Queensland,,,,,,,,,,,,,,,,,,,,
weisler2013_C,Nd143_Nd144,Whole rock,Core sample,Samples were crushed in an agate ball mill to a fine powder,"Samples were digested in HF-HNO3, then in HCl. Samples were leached in a 7N HNO3/6N HCl solution for 1 hour.",,MC-ICP-MS,Nu Plasma II,"Radiogenic Isotope Facility, University of Queensland",,,,,,,,,,,,,,,,,,,,
weisler2013_C,Sr87_Sr86,Whole rock,Core sample,Samples were crushed in an agate ball mill to a fine powder,"Samples were digested in HF-HNO3, then in HCl. Samples were leached in a 7N HNO3/6N HCl solution for 1 hour.",,MC-ICP-MS,Nu Plasma II,"Radiogenic Isotope Facility, University of Queensland",,,,,,,,,,,,,,,,,,,,
weisler2013_C,Pb206_Pb204,Whole rock,Core sample,Samples were crushed in an agate ball mill to a fine powder,"Samples were digested in HF-HNO3, then in HCl. Samples were leached in a 7N HNO3/6N HCl solution for 1 hour.",,MC-ICP-MS,Nu Plasma II,"Radiogenic Isotope Facility, University of Queensland",,,,,,,,,,,,,,,,,,,,
weisler2013_C,Pb207_Pb204,Whole rock,Core sample,Samples were crushed in an agate ball mill to a fine powder,"Samples were digested in HF-HNO3, then in HCl. Samples were leached in a 7N HNO3/6N HCl solution for 1 hour.",,MC-ICP-MS,Nu Plasma II,"Radiogenic Isotope Facility, University of Queensland",,,,,,,,,,,,,,,,,,,,
weisler2013_C,Pb208_Pb204,Whole rock,Core sample,Samples were crushed in an agate ball mill to a fine powder,"Samples were digested in HF-HNO3, then in HCl. Samples were leached in a 7N HNO3/6N HCl solution for 1 hour.",,MC-ICP-MS,Nu Plasma II,"Radiogenic Isotope Facility, University of Queensland",,,,,,,,,,,,,,,,,,,,
weisler2013_C,Pb207_Pb206,Whole rock,Core sample,Samples were crushed in an agate ball mill to a fine powder,"Samples were digested in HF-HNO3, then in HCl. Samples were leached in a 7N HNO3/6N HCl solution for 1 hour.",,MC-ICP-MS,Nu Plasma II,"Radiogenic Isotope Facility, University of Queensland",,,,,,,,,,,,,,,,,,,,
weisler2013_C,Pb208_Pb206,Whole rock,Core sample,Samples were crushed in an agate ball mill to a fine powder,"Samples were digested in HF-HNO3, then in HCl. Samples were leached in a 7N HNO3/6N HCl solution for 1 hour.",,MC-ICP-MS,Nu Plasma II,"Radiogenic Isotope Facility, University of Queensland",,,,,,,,,,,,,,,,,,,,
rolett1998_A,SiO2,Whole rock,Core sample,The core sample of around 1g was removed using a hollow bit.,,,WD-XRF,Siemens 303AS,"Department of Geology and Geophysics, University of Hawai‘i at Manoa","Sinton, John; Hulsebosch, Tom",,,,,,,,,,,,,,,,,,,
rolett1998_A,TiO2,Whole rock,Core sample,The core sample of around 1g was removed using a hollow bit.,,,WD-XRF,Siemens 303AS,"Department of Geology and Geophysics, University of Hawai‘i at Manoa","Sinton, John; Hulsebosch, Tom",,,,,,,,,,,,,,,,,,,
rolett1998_A,Al2O3,Whole rock,Core sample,The core sample of around 1g was removed using a hollow bit.,,,WD-XRF,Siemens 303AS,"Department of Geology and Geophysics, University of Hawai‘i at Manoa","Sinton, John; Hulsebosch, Tom",,,,,,,,,,,,,,,,,,,
rolett1998_A,Fe2O3,Whole rock,Core sample,The core sample of around 1g was removed using a hollow bit.,,,WD-XRF,Siemens 303AS,"Department of Geology and Geophysics, University of Hawai‘i at Manoa","Sinton, John; Hulsebosch, Tom",,,,,,,,,,,,,,,,,,,
rolett1998_A,CaO,Whole rock,Core sample,The core sample of around 1g was removed using a hollow bit.,,,WD-XRF,Siemens 303AS,"Department of Geology and Geophysics, University of Hawai‘i at Manoa","Sinton, John; Hulsebosch, Tom",,,,,,,,,,,,,,,,,,,
rolett1998_A,MgO,Whole rock,Core sample,The core sample of around 1g was removed using a hollow bit.,,,WD-XRF,Siemens 303AS,"Department of Geology and Geophysics, University of Hawai‘i at Manoa","Sinton, John; Hulsebosch, Tom",,,,,,,,,,,,,,,,,,,
rolett1998_A,MnO,Whole rock,Core sample,The core sample of around 1g was removed using a hollow bit.,,,WD-XRF,Siemens 303AS,"Department of Geology and Geophysics, University of Hawai‘i at Manoa","Sinton, John; Hulsebosch, Tom",,,,,,,,,,,,,,,,,,,
rolett1998_A,K2O,Whole rock,Core sample,The core sample of around 1g was removed using a hollow bit.,,,WD-XRF,Siemens 303AS,"Department of Geology and Geophysics, University of Hawai‘i at Manoa","Sinton, John; Hulsebosch, Tom",,,,,,,,,,,,,,,,,,,
rolett1998_A,Na2O,Whole rock,Core sample,The core sample of around 1g was removed using a hollow bit.,,,WD-XRF,Siemens 303AS,"Department of Geology and Geophysics, University of Hawai‘i at Manoa","Sinton, John; Hulsebosch, Tom",,,,,,,,,,,,,,,,,,,
rolett1998_A,P2O5,Whole rock,Core sample,The core sample of around 1g was removed using a hollow bit.,,,WD-XRF,Siemens 303AS,"Department of Geology and Geophysics, University of Hawai‘i at Manoa","Sinton, John; Hulsebosch, Tom",,,,,,,,,,,,,,,,,,,
rolett1998_B,SiO2,Fused disk,Probe sample,A core sample of around 100mg was extracted. Sample was fused and then cooled quickly to produce glass.,,,EMP,JEOL 8500F,"Department of Geology and Geophysics, University of Hawai‘i at Manoa","Sinton, John; Hulsebosch, Tom",,,,,,,,,,,,,,,,,,,
rolett1998_B,TiO2,Fused disk,Probe sample,A core sample of around 100mg was extracted. Sample was fused and then cooled quickly to produce glass.,,,EMP,JEOL 8500F,"Department of Geology and Geophysics, University of Hawai‘i at Manoa","Sinton, John; Hulsebosch, Tom",,,,,,,,,,,,,,,,,,,
rolett1998_B,Al2O3,Fused disk,Probe sample,A core sample of around 100mg was extracted. Sample was fused and then cooled quickly to produce glass.,,,EMP,JEOL 8500F,"Department of Geology and Geophysics, University of Hawai‘i at Manoa","Sinton, John; Hulsebosch, Tom",,,,,,,,,,,,,,,,,,,
rolett1998_B,Fe2O3,Fused disk,Probe sample,A core sample of around 100mg was extracted. Sample was fused and then cooled quickly to produce glass.,,,EMP,JEOL 8500F,"Department of Geology and Geophysics, University of Hawai‘i at Manoa","Sinton, John; Hulsebosch, Tom",,,,,,,,,,,,,,,,,,,
rolett1998_B,CaO,Fused disk,Probe sample,A core sample of around 100mg was extracted. Sample was fused and then cooled quickly to produce glass.,,,EMP,JEOL 8500F,"Department of Geology and Geophysics, University of Hawai‘i at Manoa","Sinton, John; Hulsebosch, Tom",,,,,,,,,,,,,,,,,,,
rolett1998_B,MgO,Fused disk,Probe sample,A core sample of around 100mg was extracted. Sample was fused and then cooled quickly to produce glass.,,,EMP,JEOL 8500F,"Department of Geology and Geophysics, University of Hawai‘i at Manoa","Sinton, John; Hulsebosch, Tom",,,,,,,,,,,,,,,,,,,
rolett1998_B,MnO,Fused disk,Probe sample,A core sample of around 100mg was extracted. Sample was fused and then cooled quickly to produce glass.,,,EMP,JEOL 8500F,"Department of Geology and Geophysics, University of Hawai‘i at Manoa","Sinton, John; Hulsebosch, Tom",,,,,,,,,,,,,,,,,,,
rolett1998_B,K2O,Fused disk,Probe sample,A core sample of around 100mg was extracted. Sample was fused and then cooled quickly to produce glass.,,,EMP,JEOL 8500F,"Department of Geology and Geophysics, University of Hawai‘i at Manoa","Sinton, John; Hulsebosch, Tom",,,,,,,,,,,,,,,,,,,
rolett1998_B,Na2O,Fused disk,Probe sample,A core sample of around 100mg was extracted. Sample was fused and then cooled quickly to produce glass.,,,EMP,JEOL 8500F,"Department of Geology and Geophysics, University of Hawai‘i at Manoa","Sinton, John; Hulsebosch, Tom",,,,,,,,,,,,,,,,,,,
rolett1998_B,P2O5,Fused disk,Probe sample,A core sample of around 100mg was extracted. Sample was fused and then cooled quickly to produce glass.,,,EMP,JEOL 8500F,"Department of Geology and Geophysics, University of Hawai‘i at Manoa","Sinton, John; Hulsebosch, Tom",,,,,,,,,,,,,,,,,,,
johnson2013_A,SiO2,Whole rock,Powder,Samples were crushed and resulting powders were pressed in 4g pellets.,"Pellets were prepared by combining approximately 0.5 ml of a 3% solution of polyvinyl alcohol (PVA) binder with 4 g of powdered rock material in a methylacrylate vial and ball set and then agitated for 5 min in a Spex Certiprep 8000 Mixer/Mill. After agitation, the powder/PVA mixture was pressed into pellets using a Spex Certiprep 25-ton laboratory press. After pressing, the pellets were dried in a 110° oven for 3 h.",,ED-XRF,Thermo QuantX EC,Texas A&M University Elemental Analysis Laboratory (EAL),"Johnson, Phillip R. ",2004-2011,"The spectrometer was equipped with a liquid nitrogen cooled Si(Li) detector. The spectrometer was calibrated for quantitative analysis using pure-element reference spectra and powdered geological standards from the United States Geological Survey (USGS) and the National Institute of Standards and Technology (NIST). A total of nine USGS standards (AGV-1, BCR-2, BHVO-1, BHV0-2, BIR-1a, DNC-1, GSP-2, QLO-1, W-2) and one NIST standard (SRM-688) were used in this calibration. During the analysis, the USGS standard BHVO-2 and the NIST standard SRM 688 were included with the basalt samples as a control and repeatedly measured.",,,,,,,,,,,,,,,,,
johnson2013_A,TiO2,Whole rock,Powder,Samples were crushed and resulting powders were pressed in 4g pellets.,"Pellets were prepared by combining approximately 0.5 ml of a 3% solution of polyvinyl alcohol (PVA) binder with 4 g of powdered rock material in a methylacrylate vial and ball set and then agitated for 5 min in a Spex Certiprep 8000 Mixer/Mill. After agitation, the powder/PVA mixture was pressed into pellets using a Spex Certiprep 25-ton laboratory press. After pressing, the pellets were dried in a 110° oven for 3 h.",,ED-XRF,Thermo QuantX EC,Texas A&M University Elemental Analysis Laboratory (EAL),"Johnson, Phillip R. ",2004-2011,"The spectrometer was equipped with a liquid nitrogen cooled Si(Li) detector. The spectrometer was calibrated for quantitative analysis using pure-element reference spectra and powdered geological standards from the United States Geological Survey (USGS) and the National Institute of Standards and Technology (NIST). A total of nine USGS standards (AGV-1, BCR-2, BHVO-1, BHV0-2, BIR-1a, DNC-1, GSP-2, QLO-1, W-2) and one NIST standard (SRM-688) were used in this calibration. During the analysis, the USGS standard BHVO-2 and the NIST standard SRM 688 were included with the basalt samples as a control and repeatedly measured.",,,,,,,,,,,,,,,,,
johnson2013_A,Al2O3,Whole rock,Powder,Samples were crushed and resulting powders were pressed in 4g pellets.,"Pellets were prepared by combining approximately 0.5 ml of a 3% solution of polyvinyl alcohol (PVA) binder with 4 g of powdered rock material in a methylacrylate vial and ball set and then agitated for 5 min in a Spex Certiprep 8000 Mixer/Mill. After agitation, the powder/PVA mixture was pressed into pellets using a Spex Certiprep 25-ton laboratory press. After pressing, the pellets were dried in a 110° oven for 3 h.",,ED-XRF,Thermo QuantX EC,Texas A&M University Elemental Analysis Laboratory (EAL),"Johnson, Phillip R. ",2004-2011,"The spectrometer was equipped with a liquid nitrogen cooled Si(Li) detector. The spectrometer was calibrated for quantitative analysis using pure-element reference spectra and powdered geological standards from the United States Geological Survey (USGS) and the National Institute of Standards and Technology (NIST). A total of nine USGS standards (AGV-1, BCR-2, BHVO-1, BHV0-2, BIR-1a, DNC-1, GSP-2, QLO-1, W-2) and one NIST standard (SRM-688) were used in this calibration. During the analysis, the USGS standard BHVO-2 and the NIST standard SRM 688 were included with the basalt samples as a control and repeatedly measured.",,,,,,,,,,,,,,,,,
johnson2013_A,CaO,Whole rock,Powder,Samples were crushed and resulting powders were pressed in 4g pellets.,"Pellets were prepared by combining approximately 0.5 ml of a 3% solution of polyvinyl alcohol (PVA) binder with 4 g of powdered rock material in a methylacrylate vial and ball set and then agitated for 5 min in a Spex Certiprep 8000 Mixer/Mill. After agitation, the powder/PVA mixture was pressed into pellets using a Spex Certiprep 25-ton laboratory press. After pressing, the pellets were dried in a 110° oven for 3 h.",,ED-XRF,Thermo QuantX EC,Texas A&M University Elemental Analysis Laboratory (EAL),"Johnson, Phillip R. ",2004-2011,"The spectrometer was equipped with a liquid nitrogen cooled Si(Li) detector. The spectrometer was calibrated for quantitative analysis using pure-element reference spectra and powdered geological standards from the United States Geological Survey (USGS) and the National Institute of Standards and Technology (NIST). A total of nine USGS standards (AGV-1, BCR-2, BHVO-1, BHV0-2, BIR-1a, DNC-1, GSP-2, QLO-1, W-2) and one NIST standard (SRM-688) were used in this calibration. During the analysis, the USGS standard BHVO-2 and the NIST standard SRM 688 were included with the basalt samples as a control and repeatedly measured.",,,,,,,,,,,,,,,,,
johnson2013_A,MgO,Whole rock,Powder,Samples were crushed and resulting powders were pressed in 4g pellets.,"Pellets were prepared by combining approximately 0.5 ml of a 3% solution of polyvinyl alcohol (PVA) binder with 4 g of powdered rock material in a methylacrylate vial and ball set and then agitated for 5 min in a Spex Certiprep 8000 Mixer/Mill. After agitation, the powder/PVA mixture was pressed into pellets using a Spex Certiprep 25-ton laboratory press. After pressing, the pellets were dried in a 110° oven for 3 h.",,ED-XRF,Thermo QuantX EC,Texas A&M University Elemental Analysis Laboratory (EAL),"Johnson, Phillip R. ",2004-2011,"The spectrometer was equipped with a liquid nitrogen cooled Si(Li) detector. The spectrometer was calibrated for quantitative analysis using pure-element reference spectra and powdered geological standards from the United States Geological Survey (USGS) and the National Institute of Standards and Technology (NIST). A total of nine USGS standards (AGV-1, BCR-2, BHVO-1, BHV0-2, BIR-1a, DNC-1, GSP-2, QLO-1, W-2) and one NIST standard (SRM-688) were used in this calibration. During the analysis, the USGS standard BHVO-2 and the NIST standard SRM 688 were included with the basalt samples as a control and repeatedly measured.",,,,,,,,,,,,,,,,,
johnson2013_A,MnO,Whole rock,Powder,Samples were crushed and resulting powders were pressed in 4g pellets.,"Pellets were prepared by combining approximately 0.5 ml of a 3% solution of polyvinyl alcohol (PVA) binder with 4 g of powdered rock material in a methylacrylate vial and ball set and then agitated for 5 min in a Spex Certiprep 8000 Mixer/Mill. After agitation, the powder/PVA mixture was pressed into pellets using a Spex Certiprep 25-ton laboratory press. After pressing, the pellets were dried in a 110° oven for 3 h.",,ED-XRF,Thermo QuantX EC,Texas A&M University Elemental Analysis Laboratory (EAL),"Johnson, Phillip R. ",2004-2011,"The spectrometer was equipped with a liquid nitrogen cooled Si(Li) detector. The spectrometer was calibrated for quantitative analysis using pure-element reference spectra and powdered geological standards from the United States Geological Survey (USGS) and the National Institute of Standards and Technology (NIST). A total of nine USGS standards (AGV-1, BCR-2, BHVO-1, BHV0-2, BIR-1a, DNC-1, GSP-2, QLO-1, W-2) and one NIST standard (SRM-688) were used in this calibration. During the analysis, the USGS standard BHVO-2 and the NIST standard SRM 688 were included with the basalt samples as a control and repeatedly measured.",,,,,,,,,,,,,,,,,
johnson2013_A,K2O,Whole rock,Powder,Samples were crushed and resulting powders were pressed in 4g pellets.,"Pellets were prepared by combining approximately 0.5 ml of a 3% solution of polyvinyl alcohol (PVA) binder with 4 g of powdered rock material in a methylacrylate vial and ball set and then agitated for 5 min in a Spex Certiprep 8000 Mixer/Mill. After agitation, the powder/PVA mixture was pressed into pellets using a Spex Certiprep 25-ton laboratory press. After pressing, the pellets were dried in a 110° oven for 3 h.",,ED-XRF,Thermo QuantX EC,Texas A&M University Elemental Analysis Laboratory (EAL),"Johnson, Phillip R. ",2004-2011,"The spectrometer was equipped with a liquid nitrogen cooled Si(Li) detector. The spectrometer was calibrated for quantitative analysis using pure-element reference spectra and powdered geological standards from the United States Geological Survey (USGS) and the National Institute of Standards and Technology (NIST). A total of nine USGS standards (AGV-1, BCR-2, BHVO-1, BHV0-2, BIR-1a, DNC-1, GSP-2, QLO-1, W-2) and one NIST standard (SRM-688) were used in this calibration. During the analysis, the USGS standard BHVO-2 and the NIST standard SRM 688 were included with the basalt samples as a control and repeatedly measured.",,,,,,,,,,,,,,,,,
